word,reading,level
地域,ちいき,N4
住民,じゅうみん,N4

# ===== Wave 18: Specific Compound Nouns =====,,
思いやり,おもいやり,N4
気配り,きくばり,N4
心配り,こころくばり,N4
心がけ,こころがけ,N4
気遣い,きづかい,N4
心掛ける,こころがける,N4
見極める,みきわめる,N4
見渡す,みわたす,N4
見逃す,みのがす,N4
聞き逃す,ききのがす,N4
言い訳,いいわけ,N4
# ===== Wave 18: Verbs of Thinking/Knowing =====,,
把握する,はあくする,N4
理解する,りかいする,N4
評価する,ひょうかする,N4
# ===== Wave 18: Objects / Things =====,,
鍵盤,けんばん,N4
棚卸し,たなおろし,N4
見本,みほん,N4
手本,てほん,N4
サンプル,サンプル,N4
原材料,げんざいりょう,N4
完成品,かんせいひん,N4
部品,ぶひん,N4
道具,どうぐ,N4
# ===== Wave 18: Size / Measurement =====,,
寸法,すんぽう,N4
面積,めんせき,N4
体積,たいせき,N4
容積,ようせき,N4
重量,じゅうりょう,N4
容量,ようりょう,N4
密度,みつど,N4
濃度,のうど,N4
温度,おんど,N4
# ===== Wave 18: Daily Life Verbs =====,,
調べ直す,しらべなおす,N4
読み返す,よみかえす,N4
言い直す,いいなおす,N4
立て直す,たてなおす,N4
組み立てる,くみたてる,N4
解き放つ,ときはなつ,N4

# ===== Wave 19: Law / Rules =====,,
規制,きせい,N4
規約,きやく,N4
違反,いはん,N4
罰則,ばっそく,N4
# ===== Wave 19: Research / Academic =====,,
検証,けんしょう,N4
データ収集,データしゅうしゅう,N4
引用,いんよう,N4
# ===== Wave 19: Expressing Degrees =====,,
ほぼ,ほぼ,N4
おおよそ,おおよそ,N4
たいてい,たいてい,N4
意外と,いがいと,N4
いかにも,いかにも,N4
さすが,さすが,N4
# ===== Wave 19: Linking Words =====,,
そこで,そこで,N4
その結果,そのけっか,N4
それにもかかわらず,それにもかかわらず,N4
それどころか,それどころか,N4
一方で,いっぽうで,N4
# ===== Wave 19: Describing Actions =====,,
焦る,あせる,N4
感心する,かんしんする,N4
納得する,なっとくする,N4
苦労する,くろうする,N4
挑戦する,ちょうせんする,N4

# ===== Wave 19b: Transport / Travel =====,,
乗り継ぎ,のりつぎ,N4
切符売り場,きっぷうりば,N4
回数券,かいすうけん,N4
指定席,していせき,N4
自由席,じゆうせき,N4
グリーン車,グリーンしゃ,N4
特急,とっきゅう,N4
急行,きゅうこう,N4
# ===== Wave 19b: Communication / Language =====,,
敬語,けいご,N4
丁寧語,ていねいご,N4
謙譲語,けんじょうご,N4
尊敬語,そんけいご,N4
方言,ほうげん,N4
標準語,ひょうじゅんご,N4
外来語,がいらいご,N4
和語,わご,N4
漢語,かんご,N4
# ===== Wave 19b: Adjective-na (Personality) =====,,
温厚,おんこう,N4
勤勉,きんべん,N4
誠実,せいじつ,N4
謙虚,けんきょ,N4
# ===== Wave 19b: Specific Nouns =====,,
手がかり,てがかり,N4
手配,てはい,N4
仕組み,しくみ,N4
枠組み,わくぐみ,N4
試み,こころみ,N4
試し,ためし,N4
見込み,みこみ,N4
見通し,みとおし,N4
# ===== Wave 19b: Numbers / Math =====,,
整数,せいすう,N4
小数,しょうすう,N4
分数,ぶんすう,N4
平方,へいほう,N4
立方,りっぽう,N4
円周,えんしゅう,N4
半径,はんけい,N4
直径,ちょっけい,N4

# ===== Wave 20: Shopping / Commerce =====,,
品質,ひんしつ,N4
品揃え,しなぞろえ,N4
売れ行き,うれゆき,N4
在庫切れ,ざいこぎれ,N4
取り寄せ,とりよせ,N4
送料,そうりょう,N4
代引き,だいびき,N4
後払い,あとばらい,N4
前払い,まえばらい,N4
# ===== Wave 20: Buildings / Rooms =====,,
倉庫,そうこ,N4
屋根裏,やねうら,N4
地下室,ちかしつ,N4
応接間,おうせつま,N4
仏間,ぶつま,N4
洋室,ようしつ,N4
和室,わしつ,N4
# ===== Wave 20: Compound Verbs with 出す =====,,
逃げ出す,にげだす,N4
転び出す,ころびだす,N4
走り出す,はしりだす,N4
叫び出す,さけびだす,N4
歌い出す,うたいだす,N4
泣き出す,なきだす,N4
笑い出す,わらいだす,N4
# ===== Wave 20: Formal / Written Language =====,,
申し訳,もうしわけ,N4
ご連絡,ごれんらく,N4
ご確認,ごかくにん,N4
ご利用,ごりよう,N4
ご案内,ごあんない,N4
ご返事,ごへんじ,N4
ご記入,ごきにゅう,N4
ご不明,ごふめい,N4
ご協力,ごきょうりょく,N4
# ===== Wave 20: Plants / Nature =====,,
芽吹く,めぶく,N4
しおれる,しおれる,N4
枯らす,からす,N4
根付く,ねつく,N4
実る,みのる,N4
散る,ちる,N4
芽,め,N4
幹,みき,N4
枝,えだ,N4
根,ね,N4

# ===== Wave 20b: Daily Body Actions =====,,
深呼吸,しんこきゅう,N4
あくび,あくび,N4
くしゃみ,くしゃみ,N4
しゃっくり,しゃっくり,N4
まばたき,まばたき,N4
ため息,ためいき,N4
鼻をかむ,はなをかむ,N4
うなずく,うなずく,N4
首を振る,くびをふる,N4
腕を組む,うでをくむ,N4
# ===== Wave 20b: Household Items =====,,
乾燥機,かんそうき,N4
炊飯器,すいはんき,N4
食洗機,しょくせんき,N4
冷凍庫,れいとうこ,N4
加湿器,かしつき,N4
空気清浄機,くうきせいじょうき,N4
# ===== Wave 20b: Sport / Exercise =====,,
ウォーミングアップ,ウォーミングアップ,N4
クールダウン,クールダウン,N4
ストレッチ,ストレッチ,N4
筋トレ,きんトレ,N4
有酸素運動,ゆうさんそうんどう,N4
無酸素運動,むさんそうんどう,N4
スポーツジム,スポーツジム,N4
水泳,すいえい,N4
陸上競技,りくじょうきょうぎ,N4
# ===== Wave 20b: Special Occasions =====,,
成人式,せいじんしき,N4
七五三,しちごさん,N4
お盆,おぼん,N4
節分,せつぶん,N4
桃の節句,もものせっく,N4
端午の節句,たんごのせっく,N4
お彼岸,おひがん,N4
大みそか,おおみそか,N4
初詣,はつもうで,N4
# ===== Wave 20b: Directions / Instructions =====,,
段取り,だんどり,N4
段階,だんかい,N4
順序,じゅんじょ,N4
順番,じゅんばん,N4
交代,こうたい,N4
交互,こうご,N4
同時,どうじ,N4
並行,へいこう,N4
連続,れんぞく,N4

# ===== Wave 21: Verbs of Change =====,,
変わり果てる,かわりはてる,N4
成り立つ,なりたつ,N4
成り行き,なりゆき,N4
生まれ変わる,うまれかわる,N4
生き残る,いきのこる,N4
立ち直る,たちなおる,N4
立ち上がる,たちあがる,N4
立ち向かう,たちむかう,N4
追い越す,おいこす,N4
追い付く,おいつく,N4
追い求める,おいもとめる,N4
# ===== Wave 21: Personal Habits =====,,
癖,くせ,N4
口癖,くちぐせ,N4
寝癖,ねぐせ,N4
几帳面さ,きちょうめんさ,N4
怠け者,なまけもの,N4
働き者,はたらきもの,N4
頑張り屋,がんばりや,N4
# ===== Wave 21: Opinions / Arguments =====,,
賛成,さんせい,N4
反対,はんたい,N4
賛否,さんぴ,N4
討論,とうろん,N4
主張,しゅちょう,N4
見解,けんかい,N4
批判,ひはん,N4
批評,ひひょう,N4
# ===== Wave 21: Medical / Health Terms =====,,
応急処置,おうきゅうしょち,N4
体温計,たいおんけい,N4
血圧計,けつあつけい,N4
聴診器,ちょうしんき,N4
絆創膏,ばんそうこう,N4
湿布,しっぷ,N4
点滴,てんてき,N4
# ===== Wave 21: Countryside / Landscape =====,,
田んぼ,たんぼ,N4
畑,はたけ,N4
牧場,ぼくじょう,N4
農村,のうそん,N4
漁村,ぎょそん,N4
山村,さんそん,N4
渓谷,けいこく,N4
滝,たき,N4
洞窟,どうくつ,N4
岬,みさき,N4

# ===== Wave 22: Verbs of Communication =====,,
言い聞かせる,いいきかせる,N4
言い渡す,いいわたす,N4
問い合わせる,といあわせる,N4
問い返す,といかえす,N4
呼びかける,よびかける,N4
打ち合わせる,うちあわせる,N4
語りかける,かたりかける,N4
# ===== Wave 22: Numbers / Counting =====,,
一桁,ひとけた,N4
二桁,ふたけた,N4
億,おく,N4
兆,ちょう,N4
奇数,きすう,N4
偶数,ぐうすう,N4
倍数,ばいすう,N4
公倍数,こうばいすう,N4
公約数,こうやくすう,N4
# ===== Wave 22: Abstract Actions =====,,
打ち壊す,うちこわす,N4
切り離す,きりはなす,N4
切り捨てる,きりすてる,N4
切り開く,きりひらく,N4
切り抜ける,きりぬける,N4
飛びつく,とびつく,N4
# ===== Wave 22: Colour / Appearance =====,,
鮮明,せんめい,N4
不透明,ふとうめい,N4
透明,とうめい,N4
半透明,はんとうめい,N4
光沢,こうたく,N4
艶,つや,N4
色合い,いろあい,N4
色味,いろみ,N4
色調,しきちょう,N4
# ===== Wave 22: Finance (detail) =====,,
手数料,てすうりょう,N4
消費税,しょうひぜい,N4
源泉徴収,げんせんちょうしゅう,N4
確定申告,かくていしんこく,N4
年末調整,ねんまつちょうせい,N4
給与明細,きゅうよめいさい,N4
口座番号,こうざばんごう,N4
振込先,ふりこみさき,N4
引き落とし,ひきおとし,N4
繰り越し,くりこし,N4

# ===== Wave 22b: Single-kanji Verbs =====,,
潜る,もぐる,N4
溢れる,あふれる,N4
湧く,わく,N4
噴く,ふく,N4
滲む,にじむ,N4
零れる,こぼれる,N4
# ===== Wave 22b: Specific Adjectives =====,,
生温かい,なまぬるい,N4
生意気,なまいき,N4
生真面目,きまじめ,N4
物静か,ものしずか,N4
情け深い,なさけぶかい,N4
奥深い,おくぶかい,N4
根深い,ねぶかい,N4
力強い,ちからづよい,N4
# ===== Wave 22b: Body / Physical =====,,
眉毛,まゆげ,N4
睫毛,まつげ,N4
鼻孔,びこう,N4
耳たぶ,みみたぶ,N4
頬骨,ほおぼね,N4
あごひげ,あごひげ,N4
こめかみ,こめかみ,N4
首筋,くびすじ,N4
脇腹,わきばら,N4
足首,あしくび,N4
# ===== Wave 22b: Cooking Nouns =====,,
汁物,しるもの,N4
副食,ふくしょく,N4
主食,しゅしょく,N4
間食,かんしょく,N4
夜食,やしょく,N4
軽食,けいしょく,N4
和食,わしょく,N4
洋食,ようしょく,N4
中華料理,ちゅうかりょうり,N4
# ===== Wave 22b: Seasons / Weather =====,,
春雨,はるさめ,N4
夕立,ゆうだち,N4
小雨,こさめ,N4
霧雨,きりさめ,N4
氷雨,ひさめ,N4
霜柱,しもばしら,N4
薄氷,うすごおり,N4
初雪,はつゆき,N4
新雪,しんせつ,N4

# ===== Wave 22b: Single-kanji Verbs =====,,
# ===== Wave 22b: Specific Adjectives =====,,
# ===== Wave 22b: Body / Physical =====,,
# ===== Wave 22b: Cooking Nouns =====,,
# ===== Wave 22b: Seasons / Weather =====,,

# ===== Wave 23: Occupation / Roles =====,,
消防士,しょうぼうし,N4
検察官,けんさつかん,N4
税理士,ぜいりし,N4
建築士,けんちくし,N4
薬剤師,やくざいし,N4
栄養士,えいようし,N4
作業療法士,さぎょうりょうほうし,N4
理学療法士,りがくりょうほうし,N4
# ===== Wave 23: Events / Activities =====,,
運動会,うんどうかい,N4
文化祭,ぶんかさい,N4
学芸会,がくげいかい,N4
体育祭,たいいくさい,N4
始業式,しぎょうしき,N4
終業式,しゅうぎょうしき,N4
# ===== Wave 23: Verbs with 込む =====,,
割り込む,わりこむ,N4
滑り込む,すべりこむ,N4
押し込む,おしこむ,N4
詰め込む,つめこむ,N4
叩き込む,たたきこむ,N4
吹き込む,ふきこむ,N4
刷り込む,すりこむ,N4
# ===== Wave 23: Clothing / Fashion =====,,
着替え,きがえ,N4
着付け,きつけ,N4
縫い目,ぬいめ,N4
裾,すそ,N4
袖,そで,N4
衿,えり,N4
帯,おび,N4
履物,はきもの,N4
下駄,げた,N4
# ===== Wave 23: Nature Actions =====,,
芽生える,めばえる,N4
咲き乱れる,さきみだれる,N4
落ち葉,おちば,N4
新芽,しんめ,N4
蕾,つぼみ,N4
花弁,かべん,N4
雌しべ,めしべ,N4
雄しべ,おしべ,N4
受粉,じゅふん,N4
光合成,こうごうせい,N4

# ===== Wave 24: Adjectives / Mood =====,,
和む,なごむ,N4
和やか,なごやか,N4
和らぐ,やわらぐ,N4
和らげる,やわらげる,N4
おっとり,おっとり,N4
清々しい,すがすがしい,N4
晴れやか,はれやか,N4
朗らか,ほがらか,N4
# ===== Wave 24: Logic / Argument =====,,
論理,ろんり,N4
論理的,ろんりてき,N4
論点,ろんてん,N4
論争,ろんそう,N4
論調,ろんちょう,N4
論評,ろんぴょう,N4
論破,ろんぱ,N4
# ===== Wave 24: Daily Life Actions =====,,
目を見張る,めをみはる,N4
耳を傾ける,みみをかたむける,N4
手を抜く,てをぬく,N4
口を出す,くちをだす,N4
気を抜く,きをぬく,N4
気を遣う,きをつかう,N4
聞き間違い,ききまちがい,N4
# ===== Wave 24: Work / Business =====,,
企業理念,きぎょうりねん,N4
代替案,だいたいあん,N4
増減率,ぞうげんりつ,N4
著作権,ちょさくけん,N4
諸事情,しょじじょう,N4
# ===== Wave 24: Descriptions =====,,
本編,ほんぺん,N4
牧,まき,N4
仮構,かこう,N4
通話表,つうわひょう,N4
泥団子,どろだんご,N4
# ===== Wave 24: Additional Verbs =====,,
聞き取れる,ききとれる,N4
飛び回る,とびまわる,N4

# ===== Wave 25: Times of Day =====,,
夕暮れ,ゆうぐれ,N4
夕焼け,ゆうやけ,N4
夜明け,よあけ,N4
明け方,あけがた,N4
日暮れ,ひぐれ,N4
昼下がり,ひるさがり,N4
黄昏,たそがれ,N4
# ===== Wave 25: Weather / Nature =====,,
霰,あられ,N4
靄,もや,N4
雫,しずく,N4
土砂降り,どしゃぶり,N4
木陰,こかげ,N4
木漏れ日,こもれび,N4
波紋,はもん,N4
# ===== Wave 25: Food Categories =====,,
蒸し物,むしもの,N4
漬物,つけもの,N4
炊き込みご飯,たきこみごはん,N4
酢の物,すのもの,N4
# ===== Wave 25: Kitchen / Cooking =====,,
湯気,ゆげ,N4
焦げ,こげ,N4
煮込む,にこむ,N4
蒸らす,むらす,N4
# ===== Wave 25: Dirt / Cleanliness =====,,
汚れ,よごれ,N4
塵,ちり,N4
埃,ほこり,N4
垢,あか,N4
# ===== Wave 25: Actions / Daily =====,,

# ===== Wave 26: Emotions & Feelings =====,,
緊張,きんちょう,N4
孤独,こどく,N4
我慢,がまん,N4
遠慮,えんりょ,N4
失望,しつぼう,N4
満足,まんぞく,N4
涙,なみだ,N4
笑顔,えがお,N4
# ===== Wave 26: Emotional Adjectives =====,,
# ===== Wave 26: Emotional Verbs =====,,
憧れる,あこがれる,N4
落ち込む,おちこむ,N4
# ===== Wave 26: Social Interaction =====,,
自慢,じまん,N4

# ===== Wave 27: Seasonal Nature =====,,
秋風,あきかぜ,N4
枯れ葉,かれは,N4
紅葉,こうよう,N4
朝露,あさつゆ,N4
花見,はなみ,N4
砂浜,すなはま,N4
水面,すいめん,N4
川岸,かわぎし,N4
峠,とうげ,N4
# ===== Wave 27: Body Parts =====,,
のど,のど,N4
ひじ,ひじ,N4
ひざ,ひざ,N4
# ===== Wave 27: Workplace =====,,
# ===== Wave 27: Relationships =====,,
親戚,しんせき,N4
恩人,おんじん,N4
恩師,おんし,N4

# ===== Wave 28: Health & Body =====,,
咳,せき,N4
鼻水,はなみず,N4
鼻血,はなぢ,N4
傷跡,きずあと,N4
骨折,こっせつ,N4
捻挫,ねんざ,N4
下痢,げり,N4
発熱,はつねつ,N4
# ===== Wave 28: Household =====,,
戸棚,とだな,N4
縁側,えんがわ,N4
畳,たたみ,N4
障子,しょうじ,N4
ふすま,ふすま,N4
# ===== Wave 28: Transportation =====,,
終電,しゅうでん,N4
始発,しはつ,N4
# ===== Wave 28: Work / Business =====,,
見積もり,みつもり,N4
請求書,せいきゅうしょ,N4
納期,のうき,N4

# ===== Wave 29: School / Education =====,,
放課後,ほうかご,N4
校庭,こうてい,N4
休み時間,やすみじかん,N4
# ===== Wave 29: Nature / Terrain =====,,
高原,こうげん,N4
丘,おか,N4
崖,がけ,N4
泉,いずみ,N4
湿地,しっち,N4
# ===== Wave 29: City / Urban =====,,
商店街,しょうてんがい,N4
路地,ろじ,N4
横断歩道,おうだんほどう,N4
街角,まちかど,N4
# ===== Wave 29: Time Expressions =====,,
真夜中,まよなか,N4
早朝,そうちょう,N4
夜半,やはん,N4
# ===== Wave 29: Traditional Clothing =====,,
浴衣,ゆかた,N4
草履,ぞうり,N4
足袋,たび,N4
袴,はかま,N4
和装,わそう,N4

# ===== Wave 30: Compound Verbs =====,,
乗り越える,のりこえる,N4
打ち込む,うちこむ,N4
取り除く,とりのぞく,N4
見落とす,みおとす,N4
踏み出す,ふみだす,N4
# ===== Wave 30: Abstract / Conceptual =====,,
意志,いし,N4
意図,いと,N4
動機,どうき,N4
例外,れいがい,N4
傾向,けいこう,N4
過程,かてい,N4
# ===== Wave 30: Household Appliances =====,,
洗濯物,せんたくもの,N4
まな板,まないた,N4
やかん,やかん,N4
ざる,ざる,N4
鍋蓋,なべぶた,N4

# ===== Wave 31: Action / Survival Verbs =====,,
溶け込む,とけこむ,N4
# ===== Wave 31: Social / Etiquette =====,,
敬意,けいい,N4
礼節,れいせつ,N4
お辞儀,おじぎ,N4
しきたり,しきたり,N4
風習,ふうしゅう,N4
# ===== Wave 31: Writing / Text =====,,
段落,だんらく,N4
見出し,みだし,N4
索引,さくいん,N4
注釈,ちゅうしゃく,N4
下書き,したがき,N4
清書,せいしょ,N4
# ===== Wave 31: Time Expressions =====,,
一昨年,おととし,N4
一昨日,おととい,N4
今頃,いまごろ,N4
月末,つきすえ,N4

# ===== Wave 32: Communication Verbs =====,,
宣言,せんげん,N4
報告,ほうこく,N4
訴える,うったえる,N4
説得,せっとく,N4
# ===== Wave 32: Weather Phenomena =====,,
雹,ひょう,N4
雷雨,らいう,N4
# ===== Wave 32: Astronomy / Night Sky =====,,
満月,まんげつ,N4
新月,しんげつ,N4
三日月,みかづき,N4
流れ星,ながれぼし,N4
日食,にっしょく,N4
月食,げっしょく,N4
天の川,あまのがわ,N4
# ===== Wave 32: Adjective Expressions =====,,
うとうと,うとうと,N4
のんびり,のんびり,N4
こっそり,こっそり,N4
そっと,そっと,N4
ぐっすり,ぐっすり,N4
ふらふら,ふらふら,N4

# ===== Wave 33: Medical / Hospital =====,,
# ===== Wave 33: Shopping / Money =====,,
値引き,ねびき,N4
お釣り,おつり,N4
両替,りょうがえ,N4
# ===== Wave 33: Travel =====,,
観光地,かんこうち,N4
名所,めいしょ,N4
土産,みやげ,N4
旅行者,りょこうしゃ,N4
出発点,しゅっぱつてん,N4
# ===== Wave 33: Family / Relationships =====,,
姑,しゅうとめ,N4
舅,しゅうと,N4
義理の兄,ぎりのあに,N4
義理の姉,ぎりのあね,N4
義理の弟,ぎりのおとうと,N4
義理の妹,ぎりのいもうと,N4

# ===== Wave 34: Finance / Economy =====,,
浪費,ろうひ,N4
# ===== Wave 34: Legal / Crime =====,,
犯人,はんにん,N4
逮捕,たいほ,N4
釈放,しゃくほう,N4
# ===== Wave 34: Japanese Food & Cooking =====,,
みりん,みりん,N4
昆布,こんぶ,N4
鰹節,かつおぶし,N4
酢,す,N4
麹,こうじ,N4
# ===== Wave 34: Entertainment / Media =====,,
声優,せいゆう,N4
漫画家,まんがか,N4
脚本,きゃくほん,N4
上映,じょうえい,N4

# ===== Wave 35: Insects / Small Animals =====,,
蝶,ちょう,N4
蛍,ほたる,N4
蜂,はち,N4
蚊,か,N4
鈴虫,すずむし,N4
ツバメ,ツバメ,N4
リス,リス,N4
コウモリ,コウモリ,N4
# ===== Wave 35: Plants / Mushrooms =====,,
菊,きく,N4
蓮,はす,N4
杉,すぎ,N4
柿,かき,N4
栗,くり,N4
椎茸,しいたけ,N4
松茸,まつたけ,N4
# ===== Wave 35: Colors =====,,
藍色,あいいろ,N4
金色,きんいろ,N4
銀色,ぎんいろ,N4
茜色,あかねいろ,N4
# ===== Wave 35: Natural Phenomena / Landscape =====,,
地平線,ちへいせん,N4
水平線,すいへいせん,N4
空き地,あきち,N4
空き家,あきや,N4
地盤,じばん,N4
地形,ちけい,N4
地層,ちそう,N4

# ===== Wave 36: Technology / Digital =====,,
充電,じゅうでん,N4
充電器,じゅうでんき,N4
接続,せつぞく,N4
設定,せってい,N4
更新,こうしん,N4
削除,さくじょ,N4
保存,ほぞん,N4
検索,けんさく,N4
登録,とうろく,N4
# ===== Wave 36: School Subjects =====,,
国語,こくご,N4
理科,りか,N4
道徳,どうとく,N4
体育,たいいく,N4
算数,さんすう,N4
# ===== Wave 36: Music =====,,
合唱,がっしょう,N4
指揮,しき,N4
# ===== Wave 36: Sports / Exercise =====,,
体操,たいそう,N4
柔道,じゅうどう,N4
剣道,けんどう,N4
相撲,すもう,N4

# ===== Wave 37: Na-adjectives =====,,
素朴,そぼく,N4
地味,じみ,N4
派手,はで,N4
# ===== Wave 37: Paths / Directions =====,,
帰り道,かえりみち,N4
抜け道,ぬけみち,N4
見晴らし,みはらし,N4
日当たり,ひあたり,N4
# ===== Wave 37: Nature Compound Words =====,,
草木,くさき,N4
浜辺,はまべ,N4
湖畔,こはん,N4
河原,かわら,N4
# ===== Wave 37: Emotional Verbs =====,,
抑える,おさえる,N4
捉える,とらえる,N4
憎む,にくむ,N4

# ===== Wave 38: Consideration / Care Compounds =====,,
心遣い,こころづかい,N4
心掛け,こころがけ,N4
思いがけない,おもいがけない,N4
# ===== Wave 38: Sky / Weather =====,,
快晴,かいせい,N4
曇り空,くもりぞら,N4
夜空,よぞら,N4
夕空,ゆうぞら,N4
空模様,そらもよう,N4
# ===== Wave 38: Color Intensifiers =====,,
真っ白,まっしろ,N4
真っ黒,まっくろ,N4
真っ赤,まっか,N4
真っ青,まっさお,N4
真っ暗,まっくら,N4
# ===== Wave 38: I-adjectives =====,,
浅い,あさい,N4

# ===== Wave 39: Cooking Verbs =====,,
冷ます,さます,N4
# ===== Wave 39: Japanese Culture / Arts =====,,
仏壇,ぶつだん,N4
鳥居,とりい,N4
武道,ぶどう,N4
落語,らくご,N4
茶道,さどう,N4
花道,かどう,N4
能,のう,N4
# ===== Wave 39: Building / Architecture =====,,
柱,はしら,N4
外壁,がいへき,N4
土台,どだい,N4
# ===== Wave 39: Animals / Counters =====,,
子犬,こいぬ,N4
子猫,こねこ,N4
子鳥,こどり,N4
仔牛,こうし,N4
子羊,こひつじ,N4

# ===== Wave 40: Transportation / Travel =====,,
終点,しゅうてん,N4
# ===== Wave 40: Daily Actions =====,,
着替える,きがえる,N4
畳む,たたむ,N4
# ===== Wave 40: Body / Health =====,,
# ===== Wave 40: Environment / Nature =====,,

# ===== Wave 41: Abstract Nouns =====,,
器用,きよう,N4
不器用,ぶきよう,N4
# ===== Wave 41: Compound Verbs =====,,
# ===== Wave 41: Time Expressions =====,,
ただ今,ただいま,N4
# ===== Wave 41: Na-adjectives (character/manner) =====,,
賑やか,にぎやか,N4
静か,しずか,N4
簡単,かんたん,N4

# ===== Wave 42: Emotion / Mental State Verbs =====,,
思い切る,おもいきる,N4
怒鳴る,どなる,N4
# ===== Wave 42: Sound / Manner Onomatopoeia =====,,
ぼんやり,ぼんやり,N4
すっきり,すっきり,N4
ぴったり,ぴったり,N4
くっきり,くっきり,N4
# ===== Wave 42: Social Interaction Nouns =====,,
挨拶,あいさつ,N4
お世話,おせわ,N4
お礼,おれい,N4
おわび,おわび,N4
相談,そうだん,N4
確認,かくにん,N4

# ===== Wave 43: Adverbs of Degree / Manner =====,,
わずか,わずか,N4
たった,たった,N4
ずいぶん,ずいぶん,N4
相当,そうとう,N4
# ===== Wave 43: Medical / Body =====,,
処方,しょほう,N4
# ===== Wave 43: Workplace / Office =====,,
# ===== Wave 43: Quantity / Math =====,,
割,わり,N4
約,やく,N4

# ===== Wave 44: Keigo / Polite Expressions =====,,
いらっしゃる,いらっしゃる,N4
おっしゃる,おっしゃる,N4
ございます,ございます,N4
なさる,なさる,N4
まいる,まいる,N4
もうす,もうす,N4
おる,おる,N4
# ===== Wave 44: Conjunctions / Connectives =====,,
なお,なお,N4
あるいは,あるいは,N4
もしくは,もしくは,N4
# ===== Wave 44: Specific Action Verbs =====,,
握る,にぎる,N4
押さえる,おさえる,N4
詰める,つめる,N4
まとめる,まとめる,N4
# ===== Wave 44: Degree / Emphasis =====,,
せめて,せめて,N4
たとえば,たとえば,N4
むしろ,むしろ,N4

# ===== Wave 45: Time / Frequency Expressions =====,,
一瞬,いっしゅん,N4
一時的,いちじてき,N4
一時間,いちじかん,N4
一周年,いっしゅうねん,N4
一休み,ひとやすみ,N4
# ===== Wave 45: Effort / Character Expressions =====,,
一所懸命,いっしょけんめい,N4
一心,いっしん,N4
一新,いっしん,N4
一人前,いちにんまえ,N4
一種,いっしゅ,N4
一式,いっしき,N4
# ===== Wave 45: Basic Compass / Direction =====,,
西,にし,N4
南,みなみ,N4
北,きた,N4
東,ひがし,N4
# ===== Wave 45: Household / Cooking Items =====,,
カツ丼,カツどん,N4
火花,ひばな,N4
ウーロン茶,ウーロンちゃ,N4
# ===== Wave 45: Useful Adverbs / Common Expressions =====,,
ちょっと,ちょっと,N4
一際,ひときわ,N4
一向,いっこう,N4
一概に,いちがいに,N4

# ===== Wave 46: Feeling / Situation =====,,
窮屈,きゅうくつ,N4
窮地,きゅうち,N4
究極,きゅうきょく,N4
巨大,きょだい,N4
拒む,こばむ,N4
拒絶,きょぜつ,N4
# ===== Wave 46: Old / Former =====,,
旧式,きゅうしき,N4
旧正月,きゅうしょうがつ,N4
旧友,きゅうゆう,N4
旧暦,きゅうれき,N4
教養,きょうよう,N4
# ===== Wave 46: Places / Lifestyle =====,,
居酒屋,いざかや,N4
居眠り,いねむり,N4
居残り,いのこり,N4
去る,さる,N4
# ===== Wave 46: Job / Society =====,,
求人,きゅうじん,N4
求職,きゅうしょく,N4
給食,きゅうしょく,N4
給料日,きゅうりょうび,N4
# ===== Wave 46: Crying / Emotions =====,,
泣き声,なきごえ,N4
泣き虫,なきむし,N4
泣き笑い,なきわらい,N4
泣ける,なける,N4

# ===== Wave 47: Pleasant / Positive States =====,,
快適,かいてき,N4
快速,かいそく,N4
快調,かいちょう,N4
快眠,かいみん,N4
# ===== Wave 47: Ghost / Fantasy =====,,
怪獣,かいじゅう,N4
怪談,かいだん,N4
怪力,かいりき,N4
# ===== Wave 47: Regret / Emotion =====,,
悔い,くい,N4
悔しさ,くやしさ,N4
悔やむ,くやむ,N4
懐く,なつく,N4
# ===== Wave 47: Reform / Improve =====,,
改まる,あらたまる,N4
改める,あらためる,N4
改心,かいしん,N4
改善,かいぜん,N4
改良,かいりょう,N4
改装,かいそう,N4
# ===== Wave 47: Sea / Outdoor =====,,
海水,かいすい,N4
海水浴,かいすいよく,N4
海辺,うみべ,N4
海苔,のり,N4
海賊,かいぞく,N4
# ===== Wave 47: Art / Everyday =====,,
絵の具,えのぐ,N4
絵本,えほん,N4
開花,かいか,N4
灰皿,はいざら,N4
皆様,みなさま,N4
辛子,からし,N4
蟹,かに,N4

# ===== Wave 48: Pleasant / Puzzled =====,,
快感,かいかん,N4
怪訝,けげん,N4
# ===== Wave 48: Everyday Objects =====,,
懐中電灯,かいちゅうでんとう,N4
貝殻,かいがら,N4
# ===== Wave 48: Reform / Law =====,,
改革,かいかく,N4
改正,かいせい,N4
改定,かいてい,N4
# ===== Wave 48: Sea / Nature =====,,
海峡,かいきょう,N4
海軍,かいぐん,N4
海上,かいじょう,N4
海草,かいそう,N4
海豚,いるか,N4
# ===== Wave 48: Attendance / Existence =====,,
皆勤,かいきん,N4
皆無,かいむ,N4
# ===== Wave 48: Opening / Business =====,,
開業,かいぎょう,N4
開催,かいさい,N4
開演,かいえん,N4
開発,かいはつ,N4
開店,かいてん,N4
開放,かいほう,N4
# ===== Wave 48: Society / Class =====,,
階級,かいきゅう,N4
# ===== Wave 48: Keepsake / Learning =====,,
形見,かたみ,N4
契機,けいき,N4
携帯,けいたい,N4
