id,word,reading,jlpt_level,pos,vi,en,examples,reason
89cdd5f1-7356-427b-9e01-ec0f98e0ca09,恩,おん,N3,n,ân,favour,null,no renderable ja example
89efeb23-7f3e-4918-a247-fd21940f7954,常時,じょうじ,N3,adv|n,thường,usually,null,no renderable ja example
8a04653b-ab9a-4cd9-b349-55ca9539ebc6,合間,あいま,N3,n,khoảng nghỉ,interval,null,no renderable ja example
8a0e11f3-61c0-45bc-bb83-ae2828c48dfe,根性,こんじょう,N3,n,tinh thần,willpower,null,no renderable ja example
8a3ffc1e-593f-4096-8fa6-f28c900109e2,照れる,てれる,N3,v1|vi,ngượng,to be shy,null,no renderable ja example
8a426caa-4ac2-40b2-bee5-53df1427759e,迫る,せまる,N3,v5r|vi|vt,đến gần,to approach,null,no renderable ja example
8a45c6b0-a80a-4f93-a0e0-4b80dee1f2c7,恥,はじ,N3,n,xấu hổ,shame,null,no renderable ja example
8a4f9d9c-f229-4d95-9487-3a80b7a1d2b0,敢えて,あえて,N3,adv,cố tình,daringly,null,no renderable ja example
8a51fad0-ecde-4358-9c69-d1c5de0f8dfb,選び出す,えらびだす,N3,v5s|vt,chọn lọc,to select,null,no renderable ja example
8a62bc93-5c2b-470e-a10a-c2e34f23594c,広報,こうほう,N3,n|vs|vt,quan hệ công chúng,public relations,null,no renderable ja example
8a6e11e3-ba9d-4621-8d0c-e4f84b786d41,全容,ぜんよう,N3,n,toàn cảnh,full portrait,null,no renderable ja example
8a7414b4-fd89-4a52-817b-4758703f480b,延滞,えんたい,N3,n|vs|vi,quá hạn,arrears,null,no renderable ja example
8a74c6fd-c59f-4043-b90f-2ec1959a3e02,削る,けずる,N3,v5r|vt,gọt,to shave,null,no renderable ja example
8ac0fb70-5e33-4a25-ad7e-f6ba04504afb,択一,たくいつ,N3,n,chọn một trong nhiều,choosing one from among several,null,no renderable ja example
8ade3c39-e31f-4cdb-9057-422029d040f5,限定,げんてい,N3,n|vs|vt,giới hạn,limit,null,no renderable ja example
8adfefc7-cc3d-4a5d-ab88-18d43da1aed3,無論,むろん,N3,adv,tất nhiên,of course,null,no renderable ja example
8ae2b916-9ec3-4f09-ad47-14d2bed5a2ef,明瞭,めいりょう,N3,adj-na|n,rõ ràng,clear,null,no renderable ja example
8aeb9914-73a0-4b04-885d-164f5ccbb43b,練る,ねる,N3,v5r|vt|vi,nhào,to knead,null,no renderable ja example
8af0dc5e-e7cd-4cd5-ada6-8416174c1f71,評判,ひょうばん,N3,n|adj-no,danh tiếng,reputation,null,no renderable ja example
8b013a24-f78c-4009-b354-b3e2eb8cf5da,粘り,ねばり,N3,n,độ dẻo,stickiness,null,no renderable ja example
8b13340b-edde-4324-affb-3df627072da5,回転,かいてん,N3,n|vs|vi,quay,rotation,null,no renderable ja example
8b4ec7c1-8a8c-4729-b3de-022b71fd020a,追究,ついきゅう,N3,n|vs|vt,truy tìm,thorough investigation,null,no renderable ja example
8b59c084-0128-459b-8038-c99560df5227,着実,ちゃくじつ,N3,adj-na|n,vững chắc,steady,null,no renderable ja example
8bb6cf77-b519-4300-912e-5ad7af86bc1f,末路,まつろ,N3,n,những ngày cuối,last days,null,no renderable ja example
8bb8fd1b-7187-425c-9fb9-7768d447b512,箇条書き,かじょうがき,N3,n,liệt kê theo gạch đầu dòng,itemized form,null,no renderable ja example
8bc72bf2-c13d-4a6d-86a6-b554313ec712,便覧,びんらん,N3,n,sổ tay,handbook,null,no renderable ja example
8bcab70c-0ec0-4ecf-9fc0-14a4d9cfe860,活発,かっぱつ,N3,adj-na|n,sôi nổi,lively,null,no renderable ja example
8bce5fc2-c461-44bd-b441-f90d98b86185,煙草,タバコ,N3,n,thuốc lá,tobacco,null,no renderable ja example
8bdb20fb-f76e-47e8-8fb1-2fac3393527a,再現,さいげん,N3,n|vs|vi|vt,tái hiện,reappearance,null,no renderable ja example
8bf0a10b-be7d-4b29-86f4-1e2f09e1079f,講演,こうえん,N3,n|vs|vt|vi,diễn thuyết,lecture,null,no renderable ja example
8bfd5da9-88e5-46d5-9307-286ebe22e525,立ち会う,たちあう,N3,v5u|vi,có mặt,to be present,null,no renderable ja example
8c0f0263-060d-4ceb-b3a6-779255e59be2,蹴飛ばす,けとばす,N3,v5s|vt,đá văng,to kick (hard),null,no renderable ja example
8c1165b0-0040-4b5d-9ab2-378bd3625352,一致,いっち,N3,n|vs|vi,nhất trí,agreement,null,no renderable ja example
8c5f007b-47a5-4434-978c-ca2c01ae53cb,明暗,めいあん,N3,n,sáng tối,light and darkness,null,no renderable ja example
8c891b86-c96f-4c57-b23c-abb934a9ed4c,債権,さいけん,N3,n,quyền đòi nợ,credit,null,no renderable ja example
8ca4de93-3a11-4825-a137-bf4081d740d2,講じる,こうじる,N3,v1|vt,áp dụng (biện pháp),to take (measures),null,no renderable ja example
8cb966e4-73ac-417c-a0b9-27ba02282ef3,芸術家,げいじゅつか,N3,n,nghệ sĩ,artist,null,no renderable ja example
8cc55e86-0219-4f16-b4e3-a61c4a98766c,値切る,ねぎる,N3,v5r|vt,mặc cả,to drive a bargain,null,no renderable ja example
8cc6f7d3-491c-4b9a-87d7-38721b97311c,大仏,だいぶつ,N3,n,tượng Phật lớn,large statue of Buddha (trad. at least 4.8m high),null,no renderable ja example
8ceced5f-698e-4daf-80d3-af728e1a21c1,四季,しき,N3,n,bốn mùa,the four seasons,null,no renderable ja example
8cf07974-ceae-4d4e-b3b7-0c813d558136,緩やか,ゆるやか,N3,adj-na,thoai thoải,gentle (slope),null,no renderable ja example
8d033b9f-dc84-4aa8-96f7-c235d7e14c6f,僅か,わずか,N3,adj-na|adv,ít ỏi,a little,null,no renderable ja example
8d171e6b-ec5d-4116-8703-ea638afb959d,泰然自若,たいぜんじじゃく,N3,adj-t|adv-to,điềm nhiên tự tại,self-possessed,null,no renderable ja example
8d3de55b-2780-4cba-a58d-f2456d9374eb,非公式,ひこうしき,N3,adj-no|adj-na|n,không chính thức,informal,null,no renderable ja example
8d3faafb-05a5-45aa-9497-b897928ba748,色づく,いろづく,N3,v5k|vi,đổi màu (lá),to change color (leaves),null,no renderable ja example
8d44b6d0-733a-4c0a-bfcb-890d10d974da,集中,しゅうちゅう,N3,n|vs|vt|vi,tập trung,concentration,null,no renderable ja example
8d6c804a-de6f-4bd5-b9d4-bb544c348df9,再生,さいせい,N3,n|vs|vt|vi,tái sinh,regeneration,null,no renderable ja example
8d776581-e1f3-4c67-a697-b3ce0ea0ae71,満期,まんき,N3,n|adj-no,hết hạn,expiration (of a term),null,no renderable ja example
8d7aaa16-1be1-4a15-a5d8-057e3394236b,償う,つぐなう,N3,v5u|vt,đền bù,to make up for,null,no renderable ja example
8d8607d2-e2da-48b3-aaa5-8fb3efb4f05e,進化,しんか,N3,n|vs|vi,tiến hóa,evolution,null,no renderable ja example
8d88bca5-1a96-457c-b66f-39bc9ee9b03c,側近,そっきん,N3,adj-no|n,cận thần,close aide (of a powerful person),null,no renderable ja example
8dc1a0a9-ccb4-4755-b1b8-933801a8e2bd,膨大,ぼうだい,N3,adj-na|n,khổng lồ,huge,null,no renderable ja example
8dc1aa7a-33d7-4e4d-9c7d-f125178420df,専門,せんもん,N3,n,chuyên môn,speciality,null,no renderable ja example
8ddf9ef1-b3dc-4793-86d8-10979f0446e1,所々,ところどころ,N3,adv|n,chỗ này chỗ kia,here and there,null,no renderable ja example
8de1c659-9ea2-47fe-a594-6e3b9ca25ce5,児童,じどう,N3,n,trẻ em,children,null,no renderable ja example
8df3fdf4-cc8c-4b9d-b553-d36fe8a9e812,予防,よぼう,N3,n|vs|vt,phòng ngừa,prevention,null,no renderable ja example
8e0a425f-05bd-4fe8-9e87-821f8a31259a,供述,きょうじゅつ,N3,n|vs|vt,lời khai,affidavit,null,no renderable ja example
8e2be131-f5b2-45f6-9dda-392dfdfe7771,斜め,ななめ,N3,adj-no|adj-na|n,xiên,slanting,null,no renderable ja example
8e4642a4-470b-4666-987c-5468d9da6904,適度,てきど,N3,adj-na|n,vừa phải,moderate (degree),null,no renderable ja example
8e55e04f-a633-4665-9ab4-dcff2bd94445,片思い,かたおもい,N3,n,tình yêu đơn phương,unrequited love,null,no renderable ja example
8e64e021-92d9-4e62-897e-191a0ed84e4c,連休,れんきゅう,N3,n,kỳ nghỉ liên tiếp,consecutive holidays,null,no renderable ja example
8e72df1d-0a24-45d3-8d41-7f3e2be4bba0,各自,かくじ,N3,n|adv,mỗi người,each (person),null,no renderable ja example
8e7a40d3-bfbd-40c1-888e-b2782d57c8b8,外側,そとがわ,N3,n|adj-no,bên ngoài,exterior,null,no renderable ja example
8e8cef13-9d69-4631-9cda-892396235a41,業者,ぎょうしゃ,N3,n,nhà cung cấp,trader,null,no renderable ja example
8ea8718a-8e2c-46fd-9430-fea22dd6cf9a,湾,わん,N3,n,vịnh,bay,null,no renderable ja example
8ecd5e01-b748-40c5-97df-a90669d52c9e,感性,かんせい,N3,n,cảm tính,sensitivity,null,no renderable ja example
8ef1fd27-d03a-40f2-a5ea-a710a96dc38f,偶然,ぐうぜん,N3,n|adj-na|adv,ngẫu nhiên,coincidence,null,no renderable ja example
8f2b2f0e-f26e-4b90-b14a-3dad1f14227a,出資,しゅっし,N3,n|vs|vt|vi,góp vốn,investment,null,no renderable ja example
8f59b94b-c836-49e7-8cb8-268c92a2b7c4,往路,おうろ,N3,n,đường đi,outward journey,null,no renderable ja example
8f65c79e-2cdb-4183-b570-7cd967268d0c,操る,あやつる,N3,v5r|vt,điều khiển,to operate,null,no renderable ja example
8f8f005e-2ccb-4b84-9cbe-ecd7dd41445c,強固,きょうこ,N3,adj-na,vững chắc,firm,null,no renderable ja example
8fbf1db3-e756-49a4-8f3c-6fa262a40ad3,熟練,じゅくれん,N3,n|vs|vi,lành nghề,skill,null,no renderable ja example
8fc39d3c-4d1d-46bf-abc4-9b74d851b379,体系,たいけい,N3,n,hệ thống,system,null,no renderable ja example
8ff62f8f-2a63-4c48-bbf8-a78d79a36e0d,連合,れんごう,N3,n|vs|vt|vi,liên minh,union,null,no renderable ja example
900d58b7-3e48-450a-8072-306c2bf9c395,横断,おうだん,N3,n|vs|vi|vt,băng qua,crossing (a road),null,no renderable ja example
901d3663-717b-4fe1-96fe-cbf5aac6ea79,類似,るいじ,N3,n|vs|vi|adj-no,giống nhau,resemblance,null,no renderable ja example
901e3eda-9f46-4f78-8d6e-54ba9186d0b8,積もる,つもる,N3,v5r|vi|vt,chất đống,to pile up,null,no renderable ja example
90247bc2-90d3-4b4e-a95d-794e36a2e19d,起動,きどう,N3,n|vs|vt|vi,khởi động,startup,null,no renderable ja example
9055b94a-d8c0-43a7-95b3-83db7792c9bd,起訴,きそ,N3,n|vs|vt,truy tố,prosecution,null,no renderable ja example
90b77532-5de6-43c1-8997-9f9fab96117b,細長い,ほそながい,N3,adj-i,dài và hẹp,long and narrow,null,no renderable ja example
90d4f0bf-fe14-4a34-b029-df2806167437,評論,ひょうろん,N3,n|vs|vt,bình luận,criticism,null,no renderable ja example
90d6d4d3-bdfe-4d17-82e5-fb2172cc4f05,譲歩,じょうほ,N3,n|vs|vt|vi,nhượng bộ,concession,null,no renderable ja example
9135a212-8625-4b3f-9f5c-662423e1863b,入金,にゅうきん,N3,n|vs|vt|vi,nạp tiền,receipt of money,null,no renderable ja example
91891ef8-4871-49c7-bf48-b978392fb45f,投機,とうき,N3,n,đầu cơ,speculation,null,no renderable ja example
91a14867-cf21-4f98-89c4-62fe4c72248f,取材,しゅざい,N3,n|vs|vt,thu thập tin,gathering material,null,no renderable ja example
91ba8597-277b-4a64-a26c-26c8ecc9b3c7,理論的,りろんてき,N3,adj-na,mang tính lý thuyết,theoretical,null,no renderable ja example
91e364e7-5bbe-495c-ac90-9e83e1da841a,自分勝手,じぶんかって,N3,n|adj-na,ích kỷ,selfishness,null,no renderable ja example
91f7edc9-9bf5-4c23-a59e-1114bf9cbd3b,引き上げる,ひきあげる,N3,v1|vt|vi,kéo lên,to pull up,null,no renderable ja example
922e69c1-4cd6-4449-855b-81eab5514bb9,均衡,きんこう,N3,n|vs|vi,cân bằng,balance,null,no renderable ja example
92443b78-5827-4b7d-914b-4d1c22fff548,趣旨,しゅし,N3,n,ý chính,point (of a statement),null,no renderable ja example
9244925f-b398-4f9d-be25-f85706c127bd,動悸,どうき,N3,n,tim đập mạnh,palpitation (of the heart),null,no renderable ja example
924aa194-59ec-4e41-b99f-cb4f7f706c8d,処分,しょぶん,N3,n|vs|vt,xử lý,disposal,null,no renderable ja example
92600679-6a2f-4c93-93be-6d2115cd129c,描写,びょうしゃ,N3,n|vs|vt,miêu tả,depiction,null,no renderable ja example
92746694-80a3-47bb-a225-d167767d26b7,同調,どうちょう,N3,n|vs|vi,đồng điệu,conformity,null,no renderable ja example
92841869-6e9e-472d-89ac-0783233a4f72,帰結,きけつ,N3,n|vs|vi,hệ quả,consequence,null,no renderable ja example
928959ce-0e31-4ade-88c4-264d4aee8504,知覚,ちかく,N3,n|vs|vt,nhận thức,perception,null,no renderable ja example
92a47882-eebc-41f2-912e-d303fa109ba7,暖炉,だんろ,N3,n,lò sưởi,fireplace,null,no renderable ja example
92b03ce8-c5e2-4e41-808c-6ab95dafe918,口座振替,こうざふりかえ,N3,n,ghi nợ trực tiếp,direct debit,null,no renderable ja example
92b2a0f1-0b35-46a2-a28c-5e77a0478065,仲間はずれ,なかまはずれ,N3,n|vs|vi,bị bỏ rơi,being left out,null,no renderable ja example
92dcb354-9475-4594-816c-394465a8e9e3,演習,えんしゅう,N3,n|vs|vt|vi,diễn tập,practice,null,no renderable ja example
92e53584-10a4-46bb-bbf6-096d0d2685d3,臨む,のぞむ,N3,v5m|vi,đối mặt,to face (a situation),null,no renderable ja example
93301b6f-c144-4474-91d6-e29c93023961,見習う,みならう,N3,v5u|vt,noi gương,to follow (someone's) example,null,no renderable ja example
934ffa26-c316-4b8a-b3c0-76ef0cbfdcbf,如何,いかが,N3,adv|adj-na,như thế nào,how,null,no renderable ja example
937897b6-8f73-459f-b7b1-b5d400195a71,発車,はっしゃ,N3,n|vs|vi,khởi hành,"departure (of a train, car)",null,no renderable ja example
938c908c-978c-4e0f-bc80-2b995561452a,支給,しきゅう,N3,n|vs|vt,chi trả,provision,null,no renderable ja example
93980ef1-e5be-4d69-a025-68a6198af09a,適用,てきよう,N3,n|vs|vt,áp dụng,"application (of a rule, law, method)",null,no renderable ja example
93bf4ddb-9400-40da-9374-695742f0ff22,画一的,かくいつてき,N3,adj-na,đồng nhất,uniform,null,no renderable ja example
93bf62b3-69f1-45ae-8065-844e9529dbb2,戸惑う,とまどう,N3,v5u|vi,bối rối,to be bewildered,null,no renderable ja example
93c7c56a-ed9b-46d5-a6f1-5e70028d3e1a,内緒,ないしょ,N3,n|adj-no,bí mật,secrecy,null,no renderable ja example
93d6140f-8acf-40d6-99cc-327b2b980e01,周囲,しゅうい,N3,n,xung quanh,surroundings,null,no renderable ja example
93db072b-a7f7-42a5-b4aa-963d168c6c58,手軽,てがる,N3,adj-na|n,dễ dàng,easy,null,no renderable ja example
93f1209c-ef56-4e31-9fe4-1667273f551e,包装,ほうそう,N3,n|vs|vt,đóng gói,packing,null,no renderable ja example
93f66445-10dc-4c14-b70a-96a5d7ef351f,流行,りゅうこう,N3,n|vs|vi|adj-no,mốt,fashion,null,no renderable ja example
9414da93-b900-4845-93de-3f687df77cea,歪む,ゆがむ,N3,v5m|vi,bị cong vênh,to warp,null,no renderable ja example
9432ba3e-ada3-41be-989f-3e21ca1c1fe5,追求,ついきゅう,N3,n|vs|vt,theo đuổi,pursuit (of a goal),null,no renderable ja example
947578aa-9bd8-4947-b8c0-aa3ec0e66464,取得,しゅとく,N3,n|vs|vt,có được,obtaining (a qualification),null,no renderable ja example
94772d32-20c8-4614-a847-1e55de066b52,向き,むき,N3,n|n-suf,hướng,direction,null,no renderable ja example
947ad6d7-447a-48c4-b707-c08b39160475,全快,ぜんかい,N3,n|vs|vi,khỏi hẳn,complete recovery of health,null,no renderable ja example
9496a862-0c6c-43ac-8f3f-6fa90cc857b2,真相,しんそう,N3,n,sự thật,truth,null,no renderable ja example
94a42267-6814-4afe-bbba-2ac5c93bb463,常習,じょうしゅう,N3,n,thói quen,custom,null,no renderable ja example
94b7ff0b-82e5-4b6f-bc53-f76e18f531bb,天国,てんごく,N3,n,thiên đường,paradise,null,no renderable ja example
94c809d4-f5ba-4b3a-995e-28b0c4d1e759,大通り,おおどおり,N3,n,đại lộ,main street,null,no renderable ja example
94cbac8d-96f7-44c6-b24b-ecaf3f66abc1,めっきり,めっきり,N3,adv,rõ rệt,remarkably,null,no renderable ja example
94dad4d8-60e1-48c8-a822-9f5c0cd6d12f,多様,たよう,N3,adj-na|n,đa dạng,diverse,null,no renderable ja example
94f86c37-9c4b-4965-a7de-4c1de25f32b9,運命,うんめい,N3,n|adj-no,vận mệnh,fate,null,no renderable ja example
952d2ad5-b3f8-4e18-9679-801319cbe2c7,革命,かくめい,N3,n,cách mạng,revolution,null,no renderable ja example
953363f5-b86f-4dc6-a8ad-3327ec070e1e,立ち尽くす,たちつくす,N3,v5s|vi,đứng chôn chân,to keep standing,null,no renderable ja example
9537a815-8a9f-4b27-8983-542524d56ff7,小切手,こぎって,N3,n,séc,cheque,null,no renderable ja example
953ef4fa-467f-4179-9d92-95af5f7222cf,無邪気,むじゃき,N3,adj-na|n,ngây thơ,innocent,null,no renderable ja example
9574cfa1-4b94-447f-87a3-6dfaa45a7a4f,全力,ぜんりょく,N3,n,toàn lực,all one's power,null,no renderable ja example
958e1096-57f0-4e95-94c4-782113b721bb,劣る,おとる,N3,v5r|vi,kém hơn,to be inferior to,null,no renderable ja example
95cb3a1a-448e-4856-9612-12e48a2bd0e0,合理的,ごうりてき,N3,adj-na,hợp lý,rational,null,no renderable ja example
960db2c7-745c-4ea6-86e4-51e30c4ad370,協調,きょうちょう,N3,n|vs|vi,hợp tác,cooperation,null,no renderable ja example
961a6812-1ee8-4d50-807f-4685d42aaad9,退く,しりぞく,N3,v5k|vi,lùi lại,to step back,null,no renderable ja example
962251db-5fa0-491e-978a-0ca9d30a31fa,滑る,すべる,N3,v5r|vi,trượt,to slide,null,no renderable ja example
96437acc-7d97-4316-9ed3-9777333c5645,宅配,たくはい,N3,n|vs|vt|adj-no,giao hàng tận nhà,home delivery,null,no renderable ja example
965dca0a-bb5b-42a3-a83a-dd568f5bdbe0,手探り,てさぐり,N3,n|vs|vt,mò mẫm,fumbling,null,no renderable ja example
965e396b-3785-4d5c-a203-62e15365e38f,中央,ちゅうおう,N3,n|adj-no,trung tâm,centre,null,no renderable ja example
9682b26e-dac7-4188-b5eb-0b25f60ff87d,業務,ぎょうむ,N3,n,nghiệp vụ,business,null,no renderable ja example
9687bf17-a32e-4375-87c6-1375e720dc36,緊張感,きんちょうかん,N3,n,cảm giác căng thẳng,feeling of tension,null,no renderable ja example
96992d04-e02b-4c4e-aa49-42c872b02172,気質,きしつ,N3,n,khí chất,disposition,null,no renderable ja example
969e5890-2538-4327-9d1f-9062df900e95,高騰,こうとう,N3,n|vs|vi,tăng vọt (giá),sharp rise (in prices),null,no renderable ja example
96bd62a1-d6c2-4031-a85c-d18c8ea048b5,凶悪,きょうあく,N3,adj-na|n,tàn bạo,atrocious,null,no renderable ja example
96d69e5e-3840-4091-8d40-cc0c33182089,出かける,でかける,N3,v1|vi,ra ngoài,to go out (e.g. on an excursion or outing),null,no renderable ja example
96eeccd7-5547-47c3-9ed1-7c0a0dfc0035,奉納,ほうのう,N3,n|vs|vt,dâng cúng,dedication,null,no renderable ja example
971c00c8-a885-4972-8c99-a3663c0b66a0,両者,りょうしゃ,N3,n,cả hai,the two,null,no renderable ja example
97211479-d595-44bf-8d30-cb5ed83c457e,考慮,こうりょ,N3,n|vs|vt,cân nhắc,consideration,null,no renderable ja example
972bd3d4-2075-463c-8fbc-1ad75f56ae3f,恵まれる,めぐまれる,N3,v1|vi,được ưu đãi,to be blessed with,null,no renderable ja example
972c9c64-a6bc-4f04-8366-40c3163f4198,挑む,いどむ,N3,v5m|vt|vi,thách đấu,to challenge,null,no renderable ja example
973ecb41-7b4b-48cb-9b8f-3a6635bfa2f3,無茶,むちゃ,N3,adj-na|n,vô lý,absurd,null,no renderable ja example
974c381e-8400-4382-86c9-f4dc50ddbea2,嘆息,たんそく,N3,n|vs|vi,than thở,sigh (of grief),null,no renderable ja example
974fba63-45d6-4763-8170-369c217d94dc,書き換える,かきかえる,N3,v1|vt,viết lại,to rewrite,null,no renderable ja example
9773cb6a-a8da-487f-a75d-93f9af7cae76,取り掛かる,とりかかる,N3,v5r|vi,bắt tay vào,to begin (doing),null,no renderable ja example
97bc5ec6-0ee5-41ad-abc8-5fa9a9c42dc3,恐怖,きょうふ,N3,n|vs|vt|vi,sợ hãi,fear,null,no renderable ja example
97eeb20c-2470-496e-b36f-2a6cf0c80024,看護,かんご,N3,n|vs|vt,điều dưỡng,nursing,null,no renderable ja example
980f12ca-f559-4135-bac0-2d4836694f85,戦争,せんそう,N3,n|vs|vi,chiến tranh,war,null,no renderable ja example
9819fbde-fed2-454f-b055-19ae9375beef,釣り合い,つりあい,N3,n,sự cân bằng,balance,null,no renderable ja example
981be800-94dd-4c10-8b8e-42fa69312b0a,持続,じぞく,N3,n|vs|vt|vi,duy trì,continuation,null,no renderable ja example
98328a5e-8fe3-4669-82f0-7fd9139e3839,福袋,ふくぶくろ,N3,n,túi may mắn,lucky-dip bag,null,no renderable ja example
983dfedf-388d-4bac-b459-f61d6e25694f,快活,かいかつ,N3,adj-na,vui vẻ,cheerful,null,no renderable ja example
98544ad0-688e-4a2f-8136-3d0e943f0dd6,墓地,ぼち,N3,n,nghĩa địa,cemetery,null,no renderable ja example
98577347-09e3-4f8c-8ce6-28175bd7af96,霞む,かすむ,N3,v5m|vi,mờ ảo,to become misty,null,no renderable ja example
9871d4b1-bca5-486c-b60c-87ebf3052257,抵抗力,ていこうりょく,N3,n,sức đề kháng,(power of) resistance,null,no renderable ja example
9876c687-0763-43ca-ac89-a937ca72c0b7,抜け出す,ぬけだす,N3,v5s|vi,lẻn ra,to slip out,null,no renderable ja example
98be2202-d3b9-451b-a944-b99e755d437e,表面,ひょうめん,N3,n|adj-no,bề mặt,surface,null,no renderable ja example
98e6e0b8-bd8f-4460-bc9f-0242f1e8baa7,武士,ぶし,N3,n,samurai,samurai,null,no renderable ja example
98eb312a-5290-4c8d-8c0d-35241e6e9fa5,専攻,せんこう,N3,n|vs|vt,chuyên ngành,major subject,null,no renderable ja example
99071152-5050-4359-99d0-d223f372a871,肩書き,かたがき,N3,n,chức danh,"title (e.g. Doctor, Professor, Lord)",null,no renderable ja example
991e7383-92ea-4e0a-9cdb-77b046164d0b,近接,きんせつ,N3,n|vs|vi,cận kề,proximity,null,no renderable ja example
99258bc8-c288-4ab5-906c-770d83aa4cf5,負債,ふさい,N3,n,nợ,debt,null,no renderable ja example
992a2c53-1997-4573-98c7-29ab24e5d585,判断力,はんだんりょく,N3,n,khả năng phán đoán,judgment,null,no renderable ja example
9940f7ab-4789-4bb1-bcaf-614742abaece,同期,どうき,N3,n|adj-no|vs,cùng khóa,same period,null,no renderable ja example
99a2ac44-0ec8-441a-8037-f59979b608c6,頂上,ちょうじょう,N3,n|adj-no,đỉnh,top,null,no renderable ja example
99c40431-d602-4a7e-a660-182469615643,日々,ひび,N3,adj-no|n|adv,hàng ngày,daily,null,no renderable ja example
99c7361b-0979-4626-8c50-caadbf8a9aa1,仮にも,かりにも,N3,adv,dù chỉ,(not even) for a moment,null,no renderable ja example
9a1a5c2e-1788-471f-b978-a31d018a54c5,設ける,もうける,N3,v1|vt,thiết lập,to prepare,null,no renderable ja example
9a1f573e-44f0-4052-9638-6674286f98ed,大名,だいみょう,N3,n,đại danh (lãnh chúa phong kiến Nhật Bản),daimyo (Japanese feudal lord),null,no renderable ja example
9a208bd8-b86f-4322-9be5-5217679d1307,告発,こくはつ,N3,n|vs|vt,tố giác,indictment,null,no renderable ja example
9a363362-1f9b-45ba-8c00-65b8896c51d0,分布,ぶんぷ,N3,n|vs|vi,phân bố,distribution,null,no renderable ja example
9a3b0a28-d105-4257-acd2-15ffe21525a2,横柄,おうへい,N3,adj-na|n,ngạo mạn,arrogant,null,no renderable ja example
9a422896-5be5-4d31-97d4-bc148b6046e5,白々しい,しらじらしい,N3,adj-i,trơ trẽn,barefaced (lie),null,no renderable ja example
9a450c35-243e-4fd3-a2f1-bad460a3f2f0,挟む,はさむ,N3,v5m|vt,kẹp,to hold between,null,no renderable ja example
9a4d374f-0f68-4743-b37c-5c337415ae27,狼狽,ろうばい,N3,n|vs|vi,hoảng hốt,confusion,null,no renderable ja example
9a604a9c-0287-43c1-92ca-cf0e20ec44d4,全治,ぜんち,N3,n|vs|vi,hồi phục hoàn toàn,complete recovery,null,no renderable ja example
9a63d3d5-ac5b-4add-b38b-85179e547a70,立ち込める,たちこめる,N3,v1|vi,bao trùm,to hang over,null,no renderable ja example
9a65a39a-b417-406a-8b25-a75b14cebc23,惑う,まどう,N3,v5u|vi,lạc lối,to get lost,null,no renderable ja example
9a7c686a-28ac-4d85-8fa3-04699f469502,転換,てんかん,N3,n|vs|vt|vi,chuyển đổi,conversion,null,no renderable ja example
9aa616b7-b1ca-454a-9dcf-ae2628bff40a,予言,かねごと,N3,n,lời hứa,promise,null,no renderable ja example
9aa6f0fc-f679-4b51-bc26-e1bdf834e5fc,凧揚げ,たこあげ,N3,n|vs,thả diều,kite flying,null,no renderable ja example
9aba0f17-9bb2-45b5-aabf-7f77f54e290b,省みる,かえりみる,N3,v1|vt,tự xét,to reflect on (oneself),null,no renderable ja example
9ae23053-c407-4e08-9466-b0e6f2a679da,図々しい,ずうずうしい,N3,adj-i,trơ tráo,impudent,null,no renderable ja example
9b00b64b-940b-4f50-9d11-90731c4231c2,控え室,ひかえしつ,N3,n,phòng chờ,waiting room,null,no renderable ja example
9b116b6e-6a9f-49bd-b6fd-08df5367ded6,種子,しゅし,N3,n,hạt giống,seed,null,no renderable ja example
9b43a7cb-2291-40a9-98de-280e4918a00e,鈍感,どんかん,N3,adj-na|n,vô cảm,insensitive,null,no renderable ja example
9b81c733-27c2-435a-9997-38eefbbf89b6,大量,たいりょう,N3,adj-na|adj-no|n,số lượng lớn,large quantity,null,no renderable ja example
9b8a8b28-68fa-41b5-b046-6c4041a91456,立証,りっしょう,N3,n|vs|vt,chứng minh,establishing proof,null,no renderable ja example
9b8e80a1-0b5a-408e-904c-970772a700a5,信者,しんじゃ,N3,n,tín đồ,believer,null,no renderable ja example
9b9603b2-003f-49df-952c-feedaf165615,認知度,にんちど,N3,n,độ nhận biết,degree of recognition,null,no renderable ja example
9b9f5cfe-857a-4529-ba11-3f7f75106721,本質的,ほんしつてき,N3,adj-na,mang tính bản chất,essential,null,no renderable ja example
9bcf5e0f-10da-460d-b917-f28e08da23f9,直通,ちょくつう,N3,n|vs|vi,trực tiếp,direct line,null,no renderable ja example
9becb350-9922-4982-ac1c-a29a91512bc1,籠もる,こもる,N3,v5r|vi,ru rú trong nhà,to shut oneself in,null,no renderable ja example
9c09522f-c823-4875-b562-698ed258bc13,乗組員,のりくみいん,N3,n,thành viên thủy thủ đoàn,"crew (of a ship, airplane, etc.)",null,no renderable ja example
9c2ea39e-fbd2-43f9-bfaa-4d908bcef893,罰金,ばっきん,N3,n,tiền phạt,fine,null,no renderable ja example
9c2fe370-f52d-4ec3-b6cd-192fa0d1480a,緩む,ゆるむ,N3,v5m|vi,lỏng ra,to become loose,null,no renderable ja example
9c391374-7c0d-4546-b7fc-63b61dd266e3,募る,つのる,N3,v5r|vi|vt,tăng dần,to grow in intensity,null,no renderable ja example
